DDI-MedLine.d74.s0	responses	-1	7		form=responses	suf4=nses	next=to	prev=_BoS_
DDI-DrugBank.d237.s21	narrow	19	24		form=narrow	suf4=rrow	next=therapeutic	prev=receiving
DDI-DrugBank.d237.s21	therapeutic	26	36		form=therapeutic	suf4=utic	next=ratio	prev=narrow
DDI-DrugBank.d237.s21	ratio	38	42		form=ratio	suf4=atio	next=drugs	prev=therapeutic
DDI-DrugBank.d237.s21	drugs	44	48		form=drugs	suf4=rugs	next=or	prev=ratio
DDI-DrugBank.d237.s21	or	50	51		form=or	suf4=or	next=other	prev=drugs
DDI-DrugBank.d237.s21	other	53	57		form=other	suf4=ther	next=drugs	prev=or
DDI-DrugBank.d237.s21	drugs	59	63		form=drugs	suf4=rugs	next=that	prev=other
DDI-DrugBank.d237.s21	that	65	68		form=that	suf4=that	next=require	prev=drugs
DDI-DrugBank.d237.s21	require	70	76		form=require	suf4=uire	next=careful	prev=that
DDI-DrugBank.d237.s21	careful	78	84		form=careful	suf4=eful	next=titration	prev=require
DDI-DrugBank.d237.s21	titration	86	94		form=titration	suf4=tion	next=should	prev=careful
DDI-DrugBank.d237.s21	should	96	101		form=should	suf4=ould	next=be	prev=titration
DDI-DrugBank.d237.s21	be	103	104		form=be	suf4=be	next=followed	prev=should
DDI-DrugBank.d237.s21	followed	106	113		form=followed	suf4=owed	next=closely	prev=be
DDI-DrugBank.d237.s21	closely	115	121		form=closely	suf4=sely	next=_EoS_	prev=followed
DDI-DrugBank.d237.s21	;	122	122		form=;	suf4=;	next=_EoS_	prev=closely

DDI-DrugBank.d237.s22	if	0	1		form=if	suf4=if	next=plasma	prev=_BoS_
DDI-DrugBank.d237.s22	plasma	3	8		form=plasma	suf4=asma	next=levels	prev=if
DDI-DrugBank.d237.s22	levels	10	15		form=levels	suf4=vels	next=are	prev=plasma
DDI-DrugBank.d237.s22	are	17	19		form=are	suf4=are	next=being	prev=levels
DDI-DrugBank.d237.s22	being	21	25		form=being	suf4=eing	next=monitored	prev=are
DDI-DrugBank.d237.s22	monitored	27	35		form=monitored	suf4=ored	next=,	prev=being
DDI-DrugBank.d237.s22	,	36	36		form=,	suf4=,	next=they	prev=monitored
DDI-DrugBank.d237.s22	they	38	41		form=they	suf4=they	next=should	prev=,
DDI-DrugBank.d237.s22	should	43	48		form=should	suf4=ould	next=be	prev=they
DDI-DrugBank.d237.s22	be	50	51		form=be	suf4=be	next=reassessed	prev=should
DDI-DrugBank.d237.s22	reassessed	53	62		form=reassessed	suf4=ssed	next=_EoS_	prev=be
DDI-DrugBank.d237.s22	.	63	63		form=.	suf4=.	next=_EoS_	prev=reassessed

DDI-DrugBank.d590.s0	coadministration	-1	14		form=coadministration	suf4=tion	next=of	prev=_BoS_
DDI-DrugBank.d590.s0	of	17	18		form=of	suf4=of	next=tritec	prev=coadministration
DDI-DrugBank.d590.s0	tritec	18	23		form=tritec	suf4=itec	next=with	prev=of
DDI-DrugBank.d590.s0	with	27	30		form=with	suf4=with	next=clarithromycin	prev=tritec
DDI-DrugBank.d590.s0	clarithromycin	32	45		form=clarithromycin	suf4=ycin	next=resulted	prev=with
DDI-DrugBank.d590.s0	resulted	47	54		form=resulted	suf4=lted	next=in	prev=clarithromycin
DDI-DrugBank.d590.s0	in	56	57		form=in	suf4=in	next=increased	prev=resulted
DDI-DrugBank.d590.s0	increased	59	67		form=increased	suf4=ased	next=plasma	prev=in
DDI-DrugBank.d590.s0	plasma	69	74		form=plasma	suf4=asma	next=ranitidine	prev=increased
DDI-DrugBank.d590.s0	ranitidine	76	85		form=ranitidine	suf4=dine	next=concentrations	prev=plasma
DDI-DrugBank.d590.s0	concentrations	87	100		form=concentrations	suf4=ions	next=(	prev=ranitidine
DDI-DrugBank.d590.s0	(	102	102		form=(	suf4=(	next=57	prev=concentrations
DDI-DrugBank.d590.s0	57	103	104		form=57	suf4=57	next=%	prev=(
DDI-DrugBank.d590.s0	%	105	105		form=%	suf4=%	next=)	prev=57
DDI-DrugBank.d590.s0	)	106	106		form=)	suf4=)	next=,	prev=%
DDI-DrugBank.d590.s0	,	107	107		form=,	suf4=,	next=increased	prev=)
DDI-DrugBank.d590.s0	increased	109	117		form=increased	suf4=ased	next=plasma	prev=,
DDI-DrugBank.d590.s0	plasma	119	124		form=plasma	suf4=asma	next=bismuth	prev=increased
DDI-DrugBank.d590.s0	bismuth	126	132		form=bismuth	suf4=muth	next=trough	prev=plasma
DDI-DrugBank.d590.s0	trough	134	139		form=trough	suf4=ough	next=concentrations	prev=bismuth
DDI-DrugBank.d590.s0	concentrations	141	154		form=concentrations	suf4=ions	next=(	prev=trough
DDI-DrugBank.d590.s0	(	156	156		form=(	suf4=(	next=48	prev=concentrations
DDI-DrugBank.d590.s0	48	157	158		form=48	suf4=48	next=%	prev=(
DDI-DrugBank.d590.s0	%	159	159		form=%	suf4=%	next=)	prev=48
DDI-DrugBank.d590.s0	)	160	160		form=)	suf4=)	next=,	prev=%
DDI-DrugBank.d590.s0	,	161	161		form=,	suf4=,	next=and	prev=)
DDI-DrugBank.d590.s0	and	163	165		form=and	suf4=and	next=increased	prev=,
DDI-DrugBank.d590.s0	increased	167	175		form=increased	suf4=ased	next=14-	prev=and
DDI-DrugBank.d590.s0	14-	177	179		form=14-	suf4=14-	next=hydroxy-	prev=increased
DDI-DrugBank.d590.s0	hydroxy-	181	188		form=hydroxy-	suf4=oxy-	next=clarithromycin	prev=14-
DDI-DrugBank.d590.s0	clarithromycin	190	203		form=clarithromycin	suf4=ycin	next=plasma	prev=hydroxy-
DDI-DrugBank.d590.s0	plasma	205	210		form=plasma	suf4=asma	next=concentrations	prev=clarithromycin
DDI-DrugBank.d590.s0	concentrations	212	225		form=concentrations	suf4=ions	next=(	prev=plasma
DDI-DrugBank.d590.s0	(	227	227		form=(	suf4=(	next=31	prev=concentrations
DDI-DrugBank.d590.s0	31	228	229		form=31	suf4=31	next=%	prev=(
DDI-DrugBank.d590.s0	%	230	230		form=%	suf4=%	next=)	prev=31
DDI-DrugBank.d590.s0	)	231	231		form=)	suf4=)	next=_EoS_	prev=%
DDI-DrugBank.d590.s0	.	232	232		form=.	suf4=.	next=_EoS_	prev=)

DDI-DrugBank.d590.s1	coadministration	-1	14		form=coadministration	suf4=tion	next=with	prev=_BoS_
DDI-DrugBank.d590.s1	with	17	20		form=with	suf4=with	next=aspirin	prev=coadministration
DDI-DrugBank.d590.s1	aspirin	22	28		form=aspirin	suf4=irin	next=results	prev=with
DDI-DrugBank.d590.s1	results	30	36		form=results	suf4=ults	next=in	prev=aspirin
DDI-DrugBank.d590.s1	in	38	39		form=in	suf4=in	next=a	prev=results
DDI-DrugBank.d590.s1	a	41	41		form=a	suf4=a	next=slight	prev=in
DDI-DrugBank.d590.s1	slight	43	48		form=slight	suf4=ight	next=decrease	prev=a
DDI-DrugBank.d590.s1	decrease	50	57		form=decrease	suf4=ease	next=in	prev=slight
DDI-DrugBank.d590.s1	in	59	60		form=in	suf4=in	next=the	prev=decrease
DDI-DrugBank.d590.s1	the	62	64		form=the	suf4=the	next=rate	prev=in
DDI-DrugBank.d590.s1	rate	66	69		form=rate	suf4=rate	next=of	prev=the
DDI-DrugBank.d590.s1	of	71	72		form=of	suf4=of	next=salicylate	prev=rate
DDI-DrugBank.d590.s1	salicylate	74	83		form=salicylate	suf4=late	next=absorption	prev=of
DDI-DrugBank.d590.s1	absorption	85	94		form=absorption	suf4=tion	next=that	prev=salicylate
DDI-DrugBank.d590.s1	that	96	99		form=that	suf4=that	next=is	prev=absorption
DDI-DrugBank.d590.s1	is	101	102		form=is	suf4=is	next=clinically	prev=that
DDI-DrugBank.d590.s1	clinically	104	113		form=clinically	suf4=ally	next=unimportant	prev=is
DDI-DrugBank.d590.s1	unimportant	115	125		form=unimportant	suf4=tant	next=_EoS_	prev=clinically
DDI-DrugBank.d590.s1	.	126	126		form=.	suf4=.	next=_EoS_	prev=unimportant

DDI-DrugBank.d590.s2	coadministration	-1	14		form=coadministration	suf4=tion	next=with	prev=_BoS_
DDI-DrugBank.d590.s2	with	17	20		form=with	suf4=with	next=a	prev=coadministration
DDI-DrugBank.d590.s2	a	22	22		form=a	suf4=a	next=high	prev=with
DDI-DrugBank.d590.s2	high	24	27		form=high	suf4=high	next=dose	prev=a
DDI-DrugBank.d590.s2	dose	29	32		form=dose	suf4=dose	next=of	prev=high
DDI-DrugBank.d590.s2	of	34	35		form=of	suf4=of	next=antacid	prev=dose
DDI-DrugBank.d590.s2	antacid	37	43		form=antacid	suf4=acid	next=(	prev=of
DDI-DrugBank.d590.s2	(	45	45		form=(	suf4=(	next=170	prev=antacid
DDI-DrugBank.d590.s2	170	46	48		form=170	suf4=170	next=meq	prev=(
DDI-DrugBank.d590.s2	meq	48	50		form=meq	suf4=meq	next=)	prev=170
DDI-DrugBank.d590.s2	)	53	53		form=)	suf4=)	next=results	prev=meq
DDI-DrugBank.d590.s2	results	55	61		form=results	suf4=ults	next=in	prev=)
DDI-DrugBank.d590.s2	in	63	64		form=in	suf4=in	next=a	prev=results
DDI-DrugBank.d590.s2	a	66	66		form=a	suf4=a	next=28	prev=in
DDI-DrugBank.d590.s2	28	68	69		form=28	suf4=28	next=%	prev=a
DDI-DrugBank.d590.s2	%	70	70		form=%	suf4=%	next=decrease	prev=28
DDI-DrugBank.d590.s2	decrease	72	79		form=decrease	suf4=ease	next=in	prev=%
DDI-DrugBank.d590.s2	in	81	82		form=in	suf4=in	next=plasma	prev=decrease
DDI-DrugBank.d590.s2	plasma	84	89		form=plasma	suf4=asma	next=concentrations	prev=in
DDI-DrugBank.d590.s2	concentrations	91	104		form=concentrations	suf4=ions	next=of	prev=plasma
DDI-DrugBank.d590.s2	of	106	107		form=of	suf4=of	next=ranitidine	prev=concentrations
DDI-DrugBank.d590.s2	ranitidine	109	118		form=ranitidine	suf4=dine	next=and	prev=of
DDI-DrugBank.d590.s2	and	120	122		form=and	suf4=and	next=may	prev=ranitidine
DDI-DrugBank.d590.s2	may	124	126		form=may	suf4=may	next=decrease	prev=and
DDI-DrugBank.d590.s2	decrease	128	135		form=decrease	suf4=ease	next=plasma	prev=may
DDI-DrugBank.d590.s2	plasma	137	142		form=plasma	suf4=asma	next=concentrations	prev=decrease
DDI-DrugBank.d590.s2	concentrations	144	157		form=concentrations	suf4=ions	next=of	prev=plasma
DDI-DrugBank.d590.s2	of	159	160		form=of	suf4=of	next=bismuth	prev=concentrations
DDI-DrugBank.d590.s2	bismuth	162	168		form=bismuth	suf4=muth	next=from	prev=of
DDI-DrugBank.d590.s2	from	170	173		form=from	suf4=from	next=tritec	prev=bismuth
DDI-DrugBank.d590.s2	tritec	173	178		form=tritec	suf4=itec	next=_EoS_	prev=from
DDI-DrugBank.d590.s2	.	181	181		form=.	suf4=.	next=_EoS_	prev=tritec

DDI-DrugBank.d590.s3	these	-1	3		form=these	suf4=hese	next=effects	prev=_BoS_
DDI-DrugBank.d590.s3	effects	6	12		form=effects	suf4=ects	next=are	prev=these
DDI-DrugBank.d590.s3	are	14	16		form=are	suf4=are	next=clinically	prev=effects
DDI-DrugBank.d590.s3	clinically	18	27		form=clinically	suf4=ally	next=insignificant	prev=are
DDI-DrugBank.d590.s3	insignificant	29	41		form=insignificant	suf4=cant	next=_EoS_	prev=clinically
DDI-DrugBank.d590.s3	.	42	42		form=.	suf4=.	next=_EoS_	prev=insignificant

DDI-DrugBank.d590.s4	for	6	8		form=for	suf4=for	next=information	prev=_BoS_
DDI-DrugBank.d590.s4	information	8	18		form=information	suf4=tion	next=on	prev=for
DDI-DrugBank.d590.s4	on	33	34		form=on	suf4=on	next=drug	prev=information
DDI-DrugBank.d590.s4	drug	34	37		form=drug	suf4=drug	next=interactions	prev=on
DDI-DrugBank.d590.s4	interactions	37	48		form=interactions	suf4=ions	next=associated	prev=drug
DDI-DrugBank.d590.s4	associated	48	57		form=associated	suf4=ated	next=with	prev=interactions
DDI-DrugBank.d590.s4	with	57	60		form=with	suf4=with	next=ranitidine	prev=associated
DDI-DrugBank.d590.s4	ranitidine	60	69		form=ranitidine	suf4=dine	next=,	prev=with
DDI-DrugBank.d590.s4	,	69	69		form=,	suf4=,	next=refer	prev=ranitidine
DDI-DrugBank.d590.s4	refer	69	73		form=refer	suf4=efer	next=to	prev=,
DDI-DrugBank.d590.s4	to	73	74		form=to	suf4=to	next=the	prev=refer
DDI-DrugBank.d590.s4	the	74	76		form=the	suf4=the	next=zantac	prev=to
DDI-DrugBank.d590.s4	zantac	76	81		form=zantac	suf4=ntac	next=package	prev=the
DDI-DrugBank.d590.s4	package	89	95		form=package	suf4=kage	next=insert	prev=zantac
DDI-DrugBank.d590.s4	insert	97	102		form=insert	suf4=sert	next=_EoS_	prev=package
DDI-DrugBank.d590.s4	.	103	103		form=.	suf4=.	next=_EoS_	prev=insert

DDI-DrugBank.d278.s0	enoxaparin	-1	8		form=enoxaparin	suf4=arin	next=dosed	prev=_BoS_
DDI-DrugBank.d278.s0	dosed	11	15		form=dosed	suf4=osed	next=as	prev=enoxaparin
DDI-DrugBank.d278.s0	as	17	18		form=as	suf4=as	next=a	prev=dosed
DDI-DrugBank.d278.s0	a	20	20		form=a	suf4=a	next=1.0	prev=as
DDI-DrugBank.d278.s0	1.0	22	24		form=1.0	suf4=1.0	next=mg/kg	prev=a
DDI-DrugBank.d278.s0	mg/kg	26	30		form=mg/kg	suf4=g/kg	next=subcutaneous	prev=1.0
DDI-DrugBank.d278.s0	subcutaneous	32	43		form=subcutaneous	suf4=eous	next=injection	prev=mg/kg
DDI-DrugBank.d278.s0	injection	45	53		form=injection	suf4=tion	next=q12h	prev=subcutaneous
DDI-DrugBank.d278.s0	q12h	55	58		form=q12h	suf4=q12h	next=for	prev=injection
DDI-DrugBank.d278.s0	for	60	62		form=for	suf4=for	next=four	prev=q12h
DDI-DrugBank.d278.s0	four	64	67		form=four	suf4=four	next=doses	prev=for
DDI-DrugBank.d278.s0	doses	69	73		form=doses	suf4=oses	next=did	prev=four
DDI-DrugBank.d278.s0	did	75	77		form=did	suf4=did	next=not	prev=doses
DDI-DrugBank.d278.s0	not	79	81		form=not	suf4=not	next=alter	prev=did
DDI-DrugBank.d278.s0	alter	83	87		form=alter	suf4=lter	next=the	prev=not
DDI-DrugBank.d278.s0	the	89	91		form=the	suf4=the	next=pharmacokinetics	prev=alter
DDI-DrugBank.d278.s0	pharmacokinetics	93	108		form=pharmacokinetics	suf4=tics	next=of	prev=the
DDI-DrugBank.d278.s0	of	110	111		form=of	suf4=of	next=eptifibatide	prev=pharmacokinetics
DDI-DrugBank.d278.s0	eptifibatide	113	124		form=eptifibatide	suf4=tide	next=or	prev=of
DDI-DrugBank.d278.s0	or	126	127		form=or	suf4=or	next=the	prev=eptifibatide
DDI-DrugBank.d278.s0	the	129	131		form=the	suf4=the	next=level	prev=or
DDI-DrugBank.d278.s0	level	133	137		form=level	suf4=evel	next=of	prev=the
DDI-DrugBank.d278.s0	of	139	140		form=of	suf4=of	next=platelet	prev=level
DDI-DrugBank.d278.s0	platelet	142	149		form=platelet	suf4=elet	next=aggregation	prev=of
DDI-DrugBank.d278.s0	aggregation	151	161		form=aggregation	suf4=tion	next=in	prev=platelet
DDI-DrugBank.d278.s0	in	163	164		form=in	suf4=in	next=healthy	prev=aggregation
DDI-DrugBank.d278.s0	healthy	166	172		form=healthy	suf4=lthy	next=adults	prev=in
DDI-DrugBank.d278.s0	adults	174	179		form=adults	suf4=ults	next=_EoS_	prev=healthy
DDI-DrugBank.d278.s0	.	180	180		form=.	suf4=.	next=_EoS_	prev=adults

DDI-DrugBank.d640.s0	diuretics	-1	7		form=diuretics	suf4=tics	next=:	prev=_BoS_
DDI-DrugBank.d640.s0	:	9	9		form=:	suf4=:	next=excessive	prev=diuretics
DDI-DrugBank.d640.s0	excessive	9	17		form=excessive	suf4=sive	next=reductions	prev=:
DDI-DrugBank.d640.s0	reductions	21	30		form=reductions	suf4=ions	next=in	prev=excessive
DDI-DrugBank.d640.s0	in	32	33		form=in	suf4=in	next=blood	prev=reductions
DDI-DrugBank.d640.s0	blood	35	39		form=blood	suf4=lood	next=pressure	prev=in
DDI-DrugBank.d640.s0	pressure	41	48		form=pressure	suf4=sure	next=may	prev=blood
DDI-DrugBank.d640.s0	may	50	52		form=may	suf4=may	next=occur	prev=pressure
DDI-DrugBank.d640.s0	occur	54	58		form=occur	suf4=ccur	next=in	prev=may
DDI-DrugBank.d640.s0	in	60	61		form=in	suf4=in	next=patients	prev=occur
DDI-DrugBank.d640.s0	patients	63	70		form=patients	suf4=ents	next=on	prev=in
DDI-DrugBank.d640.s0	on	72	73		form=on	suf4=on	next=diuretic	prev=patients
DDI-DrugBank.d640.s0	diuretic	75	82		form=diuretic	suf4=etic	next=therapy	prev=on
DDI-DrugBank.d640.s0	therapy	84	90		form=therapy	suf4=rapy	next=when	prev=diuretic
DDI-DrugBank.d640.s0	when	92	95		form=when	suf4=when	next=ace	prev=therapy
DDI-DrugBank.d640.s0	ace	95	97		form=ace	suf4=ace	next=inhibitors	prev=when
DDI-DrugBank.d640.s0	inhibitors	101	110		form=inhibitors	suf4=tors	next=are	prev=ace
DDI-DrugBank.d640.s0	are	112	114		form=are	suf4=are	next=started	prev=inhibitors
DDI-DrugBank.d640.s0	started	116	122		form=started	suf4=rted	next=_EoS_	prev=are
DDI-DrugBank.d640.s0	.	123	123		form=.	suf4=.	next=_EoS_	prev=started

DDI-DrugBank.d640.s1	the	98	100		form=the	suf4=the	next=possibility	prev=_BoS_
DDI-DrugBank.d640.s1	possibility	100	110		form=possibility	suf4=lity	next=of	prev=the
DDI-DrugBank.d640.s1	of	178	179		form=of	suf4=of	next=hypotensive	prev=possibility
DDI-DrugBank.d640.s1	hypotensive	179	189		form=hypotensive	suf4=sive	next=effects	prev=of
DDI-DrugBank.d640.s1	effects	189	195		form=effects	suf4=ects	next=with	prev=hypotensive
DDI-DrugBank.d640.s1	with	195	198		form=with	suf4=with	next=univasc	prev=effects
DDI-DrugBank.d640.s1	univasc	198	204		form=univasc	suf4=vasc	next=can	prev=with
DDI-DrugBank.d640.s1	can	204	206		form=can	suf4=can	next=be	prev=univasc
DDI-DrugBank.d640.s1	be	270	271		form=be	suf4=be	next=minimized	prev=can
DDI-DrugBank.d640.s1	minimized	271	279		form=minimized	suf4=ized	next=by	prev=be
DDI-DrugBank.d640.s1	by	279	280		form=by	suf4=by	next=discontinuing	prev=minimized
DDI-DrugBank.d640.s1	discontinuing	280	292		form=discontinuing	suf4=uing	next=diuretic	prev=by
DDI-DrugBank.d640.s1	diuretic	292	299		form=diuretic	suf4=etic	next=therapy	prev=discontinuing
DDI-DrugBank.d640.s1	therapy	299	305		form=therapy	suf4=rapy	next=for	prev=diuretic
DDI-DrugBank.d640.s1	for	305	307		form=for	suf4=for	next=several	prev=therapy
DDI-DrugBank.d640.s1	several	307	313		form=several	suf4=eral	next=days	prev=for
DDI-DrugBank.d640.s1	days	313	316		form=days	suf4=days	next=or	prev=several
DDI-DrugBank.d640.s1	or	316	317		form=or	suf4=or	next=cautiously	prev=days
DDI-DrugBank.d640.s1	cautiously	317	326		form=cautiously	suf4=usly	next=increasing	prev=or
DDI-DrugBank.d640.s1	increasing	326	335		form=increasing	suf4=sing	next=salt	prev=cautiously
DDI-DrugBank.d640.s1	salt	335	338		form=salt	suf4=salt	next=intake	prev=increasing
DDI-DrugBank.d640.s1	intake	338	343		form=intake	suf4=take	next=before	prev=salt
DDI-DrugBank.d640.s1	before	343	348		form=before	suf4=fore	next=initiation	prev=intake
DDI-DrugBank.d640.s1	initiation	348	357		form=initiation	suf4=tion	next=of	prev=before
DDI-DrugBank.d640.s1	of	357	358		form=of	suf4=of	next=treatment	prev=initiation
DDI-DrugBank.d640.s1	treatment	358	366		form=treatment	suf4=ment	next=with	prev=of
DDI-DrugBank.d640.s1	with	366	369		form=with	suf4=with	next=univasc	prev=treatment
DDI-DrugBank.d640.s1	univasc	369	375		form=univasc	suf4=vasc	next=.	prev=with
DDI-DrugBank.d640.s1	.	375	375		form=.	suf4=.	next=if	prev=univasc
DDI-DrugBank.d640.s1	if	375	376		form=if	suf4=if	next=this	prev=.
DDI-DrugBank.d640.s1	this	376	379		form=this	suf4=this	next=is	prev=if
DDI-DrugBank.d640.s1	is	379	380		form=is	suf4=is	next=not	prev=this
DDI-DrugBank.d640.s1	not	380	382		form=not	suf4=not	next=possible	prev=is
DDI-DrugBank.d640.s1	possible	382	389		form=possible	suf4=ible	next=,	prev=not
DDI-DrugBank.d640.s1	,	389	389		form=,	suf4=,	next=the	prev=possible
DDI-DrugBank.d640.s1	the	389	391		form=the	suf4=the	next=starting	prev=,
DDI-DrugBank.d640.s1	starting	391	398		form=starting	suf4=ting	next=dose	prev=the
DDI-DrugBank.d640.s1	dose	398	401		form=dose	suf4=dose	next=of	prev=starting
DDI-DrugBank.d640.s1	of	401	402		form=of	suf4=of	next=moexpril	prev=dose
DDI-DrugBank.d640.s1	moexpril	402	409		form=moexpril	suf4=pril	next=should	prev=of
DDI-DrugBank.d640.s1	should	409	414		form=should	suf4=ould	next=be	prev=moexpril
DDI-DrugBank.d640.s1	be	414	415		form=be	suf4=be	next=reduced	prev=should
DDI-DrugBank.d640.s1	reduced	415	421		form=reduced	suf4=uced	next=_EoS_	prev=be
DDI-DrugBank.d640.s1	..	421	422		form=..	suf4=..	next=_EoS_	prev=reduced

DDI-DrugBank.d640.s2	potassium	85	93		form=potassium	suf4=sium	next=supplements	prev=_BoS_
DDI-DrugBank.d640.s2	supplements	93	103		form=supplements	suf4=ents	next=and	prev=potassium
DDI-DrugBank.d640.s2	and	103	105		form=and	suf4=and	next=potassium-sparing	prev=supplements
DDI-DrugBank.d640.s2	potassium-sparing	105	121		form=potassium-sparing	suf4=ring	next=diuretics	prev=and
DDI-DrugBank.d640.s2	diuretics	121	129		form=diuretics	suf4=tics	next=:	prev=potassium-sparing
DDI-DrugBank.d640.s2	:	129	129		form=:	suf4=:	next=univasc	prev=diuretics
DDI-DrugBank.d640.s2	univasc	129	135		form=univasc	suf4=vasc	next=can	prev=:
DDI-DrugBank.d640.s2	can	135	137		form=can	suf4=can	next=increase	prev=univasc
DDI-DrugBank.d640.s2	increase	137	144		form=increase	suf4=ease	next=serum	prev=can
DDI-DrugBank.d640.s2	serum	144	148		form=serum	suf4=erum	next=potassium	prev=increase
DDI-DrugBank.d640.s2	potassium	148	156		form=potassium	suf4=sium	next=because	prev=serum
DDI-DrugBank.d640.s2	because	156	162		form=because	suf4=ause	next=it	prev=potassium
DDI-DrugBank.d640.s2	it	162	163		form=it	suf4=it	next=decreases	prev=because
DDI-DrugBank.d640.s2	decreases	163	171		form=decreases	suf4=ases	next=aldosterone	prev=it
DDI-DrugBank.d640.s2	aldosterone	171	181		form=aldosterone	suf4=rone	next=secretion	prev=decreases
DDI-DrugBank.d640.s2	secretion	181	189		form=secretion	suf4=tion	next=_EoS_	prev=aldosterone
DDI-DrugBank.d640.s2	.	189	189		form=.	suf4=.	next=_EoS_	prev=secretion

DDI-DrugBank.d640.s3	use	-1	1		form=use	suf4=use	next=of	prev=_BoS_
DDI-DrugBank.d640.s3	of	4	5		form=of	suf4=of	next=potassium-sparing	prev=use
DDI-DrugBank.d640.s3	potassium-sparing	7	23		form=potassium-sparing	suf4=ring	next=diuretics	prev=of
DDI-DrugBank.d640.s3	diuretics	25	33		form=diuretics	suf4=tics	next=(	prev=potassium-sparing
DDI-DrugBank.d640.s3	(	35	35		form=(	suf4=(	next=spironolactone	prev=diuretics
DDI-DrugBank.d640.s3	spironolactone	36	49		form=spironolactone	suf4=tone	next=,	prev=(
DDI-DrugBank.d640.s3	,	50	50		form=,	suf4=,	next=triamterene	prev=spironolactone
DDI-DrugBank.d640.s3	triamterene	52	62		form=triamterene	suf4=rene	next=,	prev=,
DDI-DrugBank.d640.s3	,	63	63		form=,	suf4=,	next=amiloride	prev=triamterene
DDI-DrugBank.d640.s3	amiloride	65	73		form=amiloride	suf4=ride	next=)	prev=,
DDI-DrugBank.d640.s3	)	74	74		form=)	suf4=)	next=or	prev=amiloride
DDI-DrugBank.d640.s3	or	76	77		form=or	suf4=or	next=potassium	prev=)
DDI-DrugBank.d640.s3	potassium	79	87		form=potassium	suf4=sium	next=supplements	prev=or
DDI-DrugBank.d640.s3	supplements	89	99		form=supplements	suf4=ents	next=concomitantly	prev=potassium
DDI-DrugBank.d640.s3	concomitantly	101	113		form=concomitantly	suf4=ntly	next=with	prev=supplements
DDI-DrugBank.d640.s3	with	115	118		form=with	suf4=with	next=ace	prev=concomitantly
DDI-DrugBank.d640.s3	ace	118	120		form=ace	suf4=ace	next=inhibitors	prev=with
DDI-DrugBank.d640.s3	inhibitors	124	133		form=inhibitors	suf4=tors	next=can	prev=ace
DDI-DrugBank.d640.s3	can	135	137		form=can	suf4=can	next=increase	prev=inhibitors
DDI-DrugBank.d640.s3	increase	139	146		form=increase	suf4=ease	next=the	prev=can
DDI-DrugBank.d640.s3	the	148	150		form=the	suf4=the	next=risk	prev=increase
DDI-DrugBank.d640.s3	risk	152	155		form=risk	suf4=risk	next=of	prev=the
DDI-DrugBank.d640.s3	of	157	158		form=of	suf4=of	next=hyperkalemia	prev=risk
DDI-DrugBank.d640.s3	hyperkalemia	160	171		form=hyperkalemia	suf4=emia	next=_EoS_	prev=of
DDI-DrugBank.d640.s3	.	172	172		form=.	suf4=.	next=_EoS_	prev=hyperkalemia

DDI-DrugBank.d640.s4	therefore	-1	7		form=therefore	suf4=fore	next=,	prev=_BoS_
DDI-DrugBank.d640.s4	,	9	9		form=,	suf4=,	next=if	prev=therefore
DDI-DrugBank.d640.s4	if	11	12		form=if	suf4=if	next=concomitant	prev=,
DDI-DrugBank.d640.s4	concomitant	14	24		form=concomitant	suf4=tant	next=use	prev=if
DDI-DrugBank.d640.s4	use	26	28		form=use	suf4=use	next=of	prev=concomitant
DDI-DrugBank.d640.s4	of	30	31		form=of	suf4=of	next=such	prev=use
DDI-DrugBank.d640.s4	such	33	36		form=such	suf4=such	next=agents	prev=of
DDI-DrugBank.d640.s4	agents	38	43		form=agents	suf4=ents	next=is	prev=such
DDI-DrugBank.d640.s4	is	45	46		form=is	suf4=is	next=indicated	prev=agents
DDI-DrugBank.d640.s4	indicated	48	56		form=indicated	suf4=ated	next=,	prev=is
DDI-DrugBank.d640.s4	,	57	57		form=,	suf4=,	next=they	prev=indicated
DDI-DrugBank.d640.s4	they	59	62		form=they	suf4=they	next=should	prev=,
DDI-DrugBank.d640.s4	should	64	69		form=should	suf4=ould	next=be	prev=they
DDI-DrugBank.d640.s4	be	71	72		form=be	suf4=be	next=given	prev=should
DDI-DrugBank.d640.s4	given	74	78		form=given	suf4=iven	next=with	prev=be
DDI-DrugBank.d640.s4	with	80	83		form=with	suf4=with	next=caution	prev=given
DDI-DrugBank.d640.s4	caution	85	91		form=caution	suf4=tion	next=and	prev=with
DDI-DrugBank.d640.s4	and	93	95		form=and	suf4=and	next=the	prev=caution
DDI-DrugBank.d640.s4	the	97	99		form=the	suf4=the	next=patient	prev=and
DDI-DrugBank.d640.s4	patient	101	107		form=patient	suf4=ient	next='s	prev=the
DDI-DrugBank.d640.s4	's	108	109		form='s	suf4='s	next=serum	prev=patient
DDI-DrugBank.d640.s4	serum	111	115		form=serum	suf4=erum	next=potassium	prev='s
DDI-DrugBank.d640.s4	potassium	117	125		form=potassium	suf4=sium	next=should	prev=serum
DDI-DrugBank.d640.s4	should	127	132		form=should	suf4=ould	next=be	prev=potassium
DDI-DrugBank.d640.s4	be	134	135		form=be	suf4=be	next=monitored	prev=should
DDI-DrugBank.d640.s4	monitored	137	145		form=monitored	suf4=ored	next=_EoS_	prev=be
